idx,p0x,p0y,p0z,e1x,e1y,e1z,e2x,e2y,e2z,nx,ny,nz,flags,area_m2
1502,-4684289.000,82751.266,4037501.500,12992.500,127.500,8897.750,-1087.500,0.000,8192.750,-0.008995,0.999959,-0.001194,0,3.4608
1503,-4680834.000,81918.750,4017471.250,-4927.500,-127.500,1600.000,-702.500,575.008,5182.750,-0.064159,0.990864,-0.118629,0,0.7343
1504,-4685761.500,81791.250,4019071.250,4225.000,702.508,3582.750,-2752.500,512.508,3840.250,-0.032611,0.987354,-0.155143,0,0.7874
1505,-4681536.500,82493.758,4022654.000,-6977.500,-190.000,257.500,-1345.000,192.500,6977.500,-0.028424,0.999050,-0.033042,0,1.4420
1506,-4688514.000,82303.758,4022911.500,5632.500,382.500,6720.000,-3327.500,382.500,6207.500,0.003414,0.998212,-0.059679,0,1.7115
1507,-4682881.500,82686.258,4029631.500,-8960.000,0.000,-512.500,-1407.500,65.008,7870.000,0.000468,0.999966,-0.008176,0,2.1231
1508,-4691841.500,82686.258,4029119.000,7552.500,65.008,8382.500,-2815.000,-62.500,7487.500,-0.012609,0.999914,0.003606,0,2.3887
1509,-4684289.000,82751.266,4037501.500,-10367.500,-127.508,-895.000,-1087.500,0.000,8192.750,-0.012159,0.999925,-0.001614,0,2.5606
1510,-4694656.500,82623.758,4036606.500,9280.000,127.508,9087.750,-1985.000,-450.008,8255.250,-0.054203,0.997673,0.041352,0,2.8273
1511,-4760512.500,76478.664,4119935.250,11007.500,-255.000,1152.750,-3007.500,-385.000,15102.750,0.020065,0.999364,0.029471,0,5.0610
1512,-4749505.000,76223.664,4121088.000,-14015.000,-130.000,13950.000,-3585.000,-385.008,15935.000,0.019025,0.999415,0.028427,0,5.1683
1513,-4763520.000,76093.664,4135038.000,10430.000,-255.008,1985.000,-2560.000,-1342.523,10305.250,-0.000326,0.991631,0.129104,0,3.3830
1514,-4753090.000,75838.656,4137023.000,-12990.000,-1087.516,8320.250,-3455.000,-1345.023,9920.250,0.003983,0.990740,0.135715,0,3.0116
1515,-4766080.000,74751.141,4145343.250,9535.000,-257.508,1600.000,-1410.000,-767.516,10302.750,0.014138,0.996992,0.076207,0,3.0040
1516,-4756545.000,74493.633,4146943.250,-10945.000,-510.008,8702.750,-2432.500,-640.008,10240.250,0.003812,0.997989,0.063279,0,2.7148
1517,-4767490.000,73983.625,4155646.000,8512.500,-130.000,1537.500,-768.000,-257.500,9985.000,0.010464,0.999592,0.026583,0,2.5694
1518,-4758977.500,73853.625,4157183.500,-9280.500,-127.500,8447.500,-1792.500,-127.500,10175.000,-0.002778,0.999924,0.012040,0,2.3631
1519,-4749505.000,76223.664,4121088.000,14783.000,-705.016,5310.000,-3585.000,-385.008,15935.000,0.036053,0.998830,0.032244,0,7.5967
1520,-4734722.000,75518.648,4126398.000,-18368.000,320.008,10625.000,-6848.000,-65.000,13120.250,0.029044,0.999376,0.020110,0,5.0169
1521,-4753090.000,75838.656,4137023.000,11520.000,-385.008,2495.250,-3455.000,-1345.023,9920.250,0.003734,0.990752,0.135630,0,3.6970
1522,-4741570.000,75453.648,4139518.250,-14975.000,-960.016,7425.000,-4862.500,-1150.016,9345.000,-0.004135,0.992763,0.120020,0,3.1172
1523,-4756545.000,74493.633,4146943.250,10112.500,-190.000,1920.000,-2432.500,-640.008,10240.250,0.006610,0.997932,0.063940,0,3.2320
1524,-4746432.500,74303.633,4148863.250,-12545.000,-450.008,8320.250,-3840.000,-512.508,9982.750,-0.002442,0.998729,0.050335,0,2.7836
1525,-4758977.500,73853.625,4157183.500,8705.000,-62.500,1662.500,-1792.500,-127.500,10175.000,0.004630,0.999900,0.013345,0,2.7288
1526,-4750272.500,73791.125,4158846.000,-10497.500,-65.000,8512.500,-3200.000,-65.000,10047.500,-0.001275,0.999981,0.006063,0,2.3316
1527,-4776065.500,75711.156,4120638.000,7232.500,447.508,-255.250,-4480.000,447.508,12927.500,-0.063646,0.996369,-0.056547,0,2.7624
1528,-4768833.000,76158.664,4120382.750,-11712.500,0.000,13182.750,-3392.500,65.000,13375.250,-0.007655,0.999947,-0.006801,0,3.3361
1529,-4780545.500,76158.664,4133565.500,8320.000,65.000,192.500,-2240.000,-385.008,10497.750,-0.008613,0.999357,0.034814,0,2.6175
1530,-4772225.500,76223.664,4133758.000,-10560.000,-450.008,10305.250,-2432.500,-960.016,10625.250,0.058252,0.992969,0.103053,0,2.6152
1531,-4768833.000,76158.664,4120382.750,8320.500,320.000,-447.500,-3392.500,65.000,13375.250,-0.039222,0.999121,-0.014804,0,3.2743
1532,-4760512.500,76478.664,4119935.250,-11713.000,-255.000,13822.750,-3007.500,-385.000,15102.750,0.010862,0.999559,0.027644,0,4.0348
1533,-4772225.500,76223.664,4133758.000,8705.500,-130.000,1280.000,-2432.500,-960.016,10625.250,0.001588,0.995909,0.090346,0,2.8612
1534,-4763520.000,76093.664,4135038.000,-11138.000,-830.016,9345.250,-2560.000,-1342.523,10305.250,0.043473,0.989243,0.139674,0,2.7372
1535,-4749952.500,85758.805,4131710.500,3775.000,385.008,-2942.500,-1985.000,192.508,5505.250,-0.176086,0.979510,-0.097742,0,0.4546
1536,-4746177.500,86143.812,4128768.000,-5760.000,-192.500,8447.750,-65.000,510.008,6975.000,-0.140798,0.987306,-0.073503,0,1.1962
1537,-4751937.500,85951.312,4137215.750,5695.000,702.508,-1472.750,-1535.000,192.500,9215.000,-0.133229,0.990157,-0.042877,0,1.5115
1538,-4746242.500,86653.820,4135743.000,-7230.000,-510.008,10687.750,0.000,192.508,9662.750,-0.099476,0.994843,-0.019820,0,2.0928
1539,-4753472.500,86143.812,4146430.750,7230.000,702.516,-1025.000,575.000,447.508,10880.250,-0.101638,0.994187,-0.035520,0,2.3758
1540,-4746242.500,86846.328,4145405.750,-6655.000,-255.008,11905.250,960.000,65.000,9985.250,-0.042592,0.999090,-0.002409,0,2.3231
1541,-4752897.500,86591.320,4157311.000,7615.000,320.008,-1920.000,897.500,512.508,13632.750,-0.050567,0.998135,-0.034195,0,3.1511
1542,-4745282.500,86911.328,4155391.000,-6717.500,192.500,15552.750,960.000,192.500,9600.000,-0.014425,0.999723,-0.018604,0,2.3675
1543,-4752000.000,87103.828,4170943.750,7677.500,0.000,-5952.750,2110.000,-192.500,5310.000,0.021475,0.999386,0.027697,0,1.5903
1544,-4744322.500,87103.828,4164991.000,-5567.500,-192.500,11262.750,2112.500,382.508,6527.750,-0.092104,0.995341,-0.028518,0,1.8006
1545,-4749890.000,86911.328,4176253.750,7680.000,575.008,-4735.000,2112.500,1087.516,4290.000,-0.172311,0.971717,-0.161480,0,1.3173
1546,-4742210.000,87486.336,4171518.750,-5567.500,512.508,9025.000,1792.500,577.508,6527.500,-0.035410,0.996291,-0.078421,0,1.5710
1547,-4746177.500,86143.812,4128768.000,6655.000,640.008,-4032.500,-65.000,510.008,6975.000,-0.139505,0.987489,-0.073505,0,1.3930
1548,-4739522.500,86783.820,4124735.500,-6720.000,-130.000,11007.500,1537.500,320.008,9982.500,-0.057269,0.998090,-0.023175,0,2.5084
1549,-4746242.500,86653.820,4135743.000,8257.500,450.008,-1025.000,0.000,192.508,9662.750,-0.056866,0.998184,-0.019886,0,2.3823
1550,-4737985.000,87103.828,4134718.000,-8257.500,-257.500,10687.750,1280.000,62.500,9985.250,-0.033675,0.999431,-0.001939,0,2.8666
1551,-4746242.500,86846.328,4145405.750,9537.500,320.000,-702.500,960.000,65.000,9985.250,-0.033772,0.999424,-0.003259,0,2.8599
1552,-4736705.000,87166.328,4144703.250,-8577.500,-255.000,10687.750,960.000,-255.000,9342.750,0.003793,0.999631,0.026894,0,2.6951
1553,-4745282.500,86911.328,4155391.000,9537.500,0.000,-1345.000,960.000,192.500,9600.000,-0.002788,0.999801,-0.019769,0,2.7677
1554,-4735745.000,86911.328,4154046.000,-8577.500,192.500,10945.000,1088.000,62.500,8065.000,0.010709,0.999900,-0.009193,0,2.4168
1555,-4744322.500,87103.828,4164991.000,9665.500,-130.000,-2880.000,2112.500,382.508,6527.750,-0.003651,0.998349,-0.057319,0,2.0651
1556,-4734657.000,86973.828,4162111.000,-7553.000,512.508,9407.750,1855.000,960.016,6462.500,-0.085349,0.988805,-0.122390,0,1.9971
1557,-4742210.000,87486.336,4171518.750,9408.000,447.508,-2945.250,1792.500,577.508,6527.500,-0.068975,0.995222,-0.069109,0,1.9971
1558,-4732802.000,87933.844,4168573.500,-7615.500,130.000,9472.750,2305.000,1472.523,5632.750,-0.197080,0.965237,-0.171686,0,1.9986
1559,-4739522.500,86783.820,4124735.500,9665.500,255.008,1087.500,1537.500,320.008,9982.500,-0.023163,0.999326,-0.028468,0,2.8276
1560,-4729857.000,87038.828,4125823.000,-8128.000,65.000,8895.000,1280.000,-192.500,9472.500,0.026329,0.999513,0.016754,0,2.6352
1561,-4737985.000,87103.828,4134718.000,9408.000,-257.500,577.500,1280.000,62.500,9985.250,0.027962,0.999561,-0.009841,0,2.7789
1562,-4728577.000,86846.328,4135295.500,-8128.000,320.000,9407.750,1152.500,-62.508,9407.750,0.041181,0.999150,0.001594,0,2.6042
1563,-4736705.000,87166.328,4144703.250,9280.500,-382.508,0.000,960.000,-255.000,9342.750,0.041170,0.998887,0.023033,0,2.5869
1564,-4727424.500,86783.820,4144703.250,-8320.500,127.508,9342.750,512.500,-192.500,8767.750,0.037481,0.999102,0.019745,0,2.3189
1565,-4735745.000,86911.328,4154046.000,8833.000,-320.008,-575.000,1088.000,62.500,8065.000,0.035388,0.999295,-0.012518,0,2.1432
1566,-4726912.000,86591.320,4153471.000,-7745.000,382.508,8640.000,382.500,255.008,7745.000,0.011989,0.999367,-0.033497,0,1.8874
1567,-4734657.000,86973.828,4162111.000,8127.500,-127.500,-895.000,1855.000,960.016,6462.500,-0.000643,0.989172,-0.146759,0,1.6325
1568,-4726529.500,86846.328,4161216.000,-6272.500,1087.516,7357.500,767.500,1280.016,6782.500,-0.041631,0.982650,-0.180738,0,1.4615
1569,-4732802.000,87933.844,4168573.500,7040.000,192.500,-575.000,2305.000,1472.523,5632.750,-0.045749,0.970896,-0.235092,0,1.2579
1570,-4725762.000,88126.344,4167998.500,-4735.000,1280.023,6207.750,1090.000,1857.531,6207.750,-0.094994,0.958155,-0.270027,0,1.1247
1571,-4729857.000,87038.828,4125823.000,9600.000,-255.008,1345.000,1280.000,-192.500,9472.500,0.024163,0.999563,0.017048,0,2.6600
1572,-4720257.000,86783.820,4127168.000,-8320.000,62.508,8127.500,1087.500,-450.000,9277.500,0.049151,0.997881,0.042640,0,2.5693
1573,-4728577.000,86846.328,4135295.500,9407.500,-512.508,1150.000,1152.500,-62.508,9407.750,0.054402,0.998519,-0.000030,0,2.6020
1574,-4719169.500,86333.820,4136445.500,-8255.000,450.000,8257.750,385.000,-62.508,8640.250,0.059011,0.998247,0.004592,0,2.2243
1575,-4727424.500,86783.820,4144703.250,8640.000,-512.508,382.500,512.500,-192.500,8767.750,0.058388,0.998122,0.018501,0,2.2560
1576,-4718784.500,86271.312,4145085.750,-8127.500,320.008,8385.250,-127.500,0.000,8130.000,0.039989,0.999200,0.000627,0,1.9389
1577,-4726912.000,86591.320,4153471.000,8000.000,-320.008,-255.250,382.500,255.008,7745.000,0.038836,0.998640,-0.034799,0,1.8520
1578,-4718912.000,86271.312,4153215.750,-7617.500,575.016,8000.250,-192.500,382.508,7615.250,0.023318,0.998499,-0.049564,0,1.6854
1579,-4726529.500,86846.328,4161216.000,7425.000,-192.508,-385.000,767.500,1280.016,6782.500,0.015762,0.982205,-0.187149,0,1.5370
1580,-4719104.500,86653.820,4160831.000,-6657.500,1472.523,7167.500,-65.000,1217.523,7232.500,0.039748,0.985404,-0.165526,0,1.4422
1581,-4725762.000,88126.344,4167998.500,6592.500,-255.000,65.000,1090.000,1857.531,6207.750,0.039840,0.955326,-0.292856,0,1.2745
1582,-4719169.500,87871.344,4168063.500,-5502.500,2112.531,6142.750,192.500,1727.523,6975.250,0.100591,0.965099,-0.241797,0,1.2217
1583,-4720257.000,86783.820,4127168.000,9215.000,-320.000,1022.500,1087.500,-450.000,9277.500,0.029687,0.998548,0.044954,0,2.5184
1584,-4711042.000,86463.820,4128190.500,-8127.500,-130.000,8255.000,705.000,-385.008,9087.750,0.025032,0.998871,0.040376,0,2.3773
1585,-4719169.500,86333.820,4136445.500,8832.500,-255.008,832.750,385.000,-62.508,8640.250,0.028297,0.999582,0.005971,0,2.2658
1586,-4710337.000,86078.812,4137278.250,-8447.500,192.500,7807.500,0.000,0.000,8447.500,0.022782,0.999741,-0.000000,0,2.1273
1587,-4718784.500,86271.312,4145085.750,8447.500,-192.500,640.000,-127.500,0.000,8130.000,0.022755,0.999741,0.000357,0,2.0497
1588,-4710337.000,86078.812,4145725.750,-8575.000,192.500,7490.000,-1025.000,0.000,7297.500,0.025580,0.999666,0.003593,0,1.6367
1589,-4718912.000,86271.312,4153215.750,7550.000,-192.500,-192.500,-192.500,382.508,7615.250,0.024195,0.998479,-0.049541,0,1.7150
1590,-4711362.000,86078.812,4153023.250,-7742.500,575.008,7807.750,-1087.500,320.008,7232.750,0.034901,0.998632,-0.038936,0,1.4178
1591,-4719104.500,86653.820,4160831.000,6655.000,-255.000,-575.000,-65.000,1217.523,7232.500,0.023455,0.985888,-0.165754,0,1.4539
1592,-4712449.500,86398.820,4160256.000,-6720.000,1472.523,7807.500,-640.000,705.008,7742.500,0.124003,0.989067,-0.079811,0,1.4172
1593,-4719169.500,87871.344,4168063.500,6080.000,-767.516,-65.000,192.500,1727.523,6975.250,0.118981,0.963007,-0.241786,0,1.3128
1594,-4713089.500,87103.828,4167998.500,-5887.500,2495.039,7040.250,-320.000,960.016,8065.250,0.281869,0.953976,-0.102369,0,1.4130
1595,-4711042.000,86463.820,4128190.500,8577.500,-192.508,767.500,705.000,-385.008,9087.750,0.018764,0.998988,0.040867,0,2.3093
1596,-4702464.500,86271.312,4128958.000,-7872.500,-192.500,8320.250,255.500,-192.500,8705.250,-0.001049,0.999754,0.022138,0,2.1063
1597,-4710337.000,86078.812,4137278.250,8128.000,0.000,385.000,0.000,0.000,8447.500,-0.000000,1.000000,-0.000000,0,2.0463
1598,-4702209.000,86078.812,4137663.250,-8128.000,0.000,8062.500,1600.000,-65.000,10432.500,0.005364,0.999971,0.005408,0,2.9116
1599,-4710337.000,86078.812,4145725.750,9728.000,-65.000,2370.000,-1025.000,0.000,7297.500,0.006461,0.999979,0.000907,0,2.1881
1600,-4700609.000,86013.812,4148095.750,-10753.000,65.000,4927.500,-3393.000,0.000,4927.500,0.008831,0.999943,0.006081,0,1.0809
1601,-4711362.000,86078.812,4153023.250,7360.000,-65.000,0.000,-1087.500,320.008,7232.750,0.008823,0.999041,-0.042875,0,1.5880
1602,-4704002.000,86013.812,4153023.250,-8447.500,385.008,7232.750,-2240.000,0.000,6527.750,0.064389,0.997680,0.022095,0,1.1633
1603,-4712449.500,86398.820,4160256.000,6207.500,-385.008,-705.000,-640.000,705.008,7742.500,0.051906,0.994916,-0.086303,0,1.4262
1604,-4706242.000,86013.812,4159551.000,-6847.500,1090.016,8447.500,-1087.500,0.000,8320.000,0.186404,0.982171,0.024365,0,1.4499
1605,-4713089.500,87103.828,4167998.500,5760.000,-1090.016,-127.500,-320.000,960.016,8065.250,0.182498,0.977138,-0.109069,0,1.4156
1606,-4707329.500,86013.812,4167871.000,-6080.000,2050.031,8192.750,-512.500,0.000,9215.250,0.342390,0.939365,0.019042,0,1.6444
1607,-4704897.000,88831.352,4090687.500,7233.000,320.008,-1025.000,640.000,-385.000,8640.000,-0.037466,0.998180,0.047254,0,1.8854
1608,-4697664.000,89151.359,4089662.500,-6593.000,-705.008,9665.000,1535.000,-832.516,9535.000,0.016977,0.996300,0.084255,0,2.3242
1609,-4704257.000,88446.352,4099327.500,8128.000,-127.508,-130.000,702.500,-767.516,10750.250,0.016768,0.997398,0.070114,0,2.6136
1610,-4696129.000,88318.844,4099197.500,-7425.500,-640.008,10880.250,1407.500,-1152.516,11457.750,0.051565,0.994266,0.093677,0,3.0092
1611,-4703554.500,87678.836,4110077.750,8833.000,-512.508,577.500,705.000,-832.508,9857.500,0.052504,0.995386,0.080310,0,2.5948
1612,-4694721.500,87166.328,4110655.250,-8128.000,-320.000,9280.000,640.000,-702.508,10175.250,0.036706,0.997109,0.066533,0,2.6494
1613,-4702849.500,86846.328,4119935.250,8768.000,-382.508,895.250,385.000,-575.016,9022.750,0.037183,0.997385,0.061976,0,2.3536
1614,-4694081.500,86463.820,4120830.500,-8383.000,-192.508,8127.500,-62.500,-320.008,8767.500,0.012500,0.999253,0.036561,0,2.1769
1615,-4702464.500,86271.312,4128958.000,8320.500,-127.500,640.000,255.500,-192.500,8705.250,0.013649,0.999671,0.021705,0,2.1545
1616,-4694144.000,86143.812,4129598.000,-8065.000,-65.000,8065.250,-1090.000,-130.000,7487.500,0.010886,0.999761,0.018943,0,1.5380
1617,-4702209.000,86078.812,4137663.250,6975.000,-65.000,-577.750,1600.000,-65.000,10432.500,0.009711,0.999942,0.004741,0,2.1963
1618,-4695234.000,86013.812,4137085.500,-5375.000,0.000,11010.250,-1150.000,0.000,7297.750,0.000000,1.000000,0.000000,0,0.7917
1619,-4697664.000,89151.359,4089662.500,7487.500,192.500,447.500,1535.000,-832.516,9535.000,-0.031081,0.995283,0.091903,0,2.1172
1620,-4690176.500,89343.859,4090110.000,-5952.500,-1025.016,9087.500,1982.500,-1090.016,9217.500,0.006234,0.993217,0.116112,0,2.1869
1621,-4696129.000,88318.844,4099197.500,7935.000,-65.000,130.000,1407.500,-1152.516,11457.750,0.006524,0.995037,0.099288,0,2.7176
1622,-4688194.000,88253.844,4099327.500,-6527.500,-1087.516,11327.750,2050.000,-1342.516,11200.250,0.031207,0.993068,0.113322,0,2.8909
1623,-4694721.500,87166.328,4110655.250,8577.500,-255.000,-127.500,640.000,-702.508,10175.250,0.030643,0.997287,0.066926,0,2.6106
1624,-4686144.000,86911.328,4110527.750,-7937.500,-447.508,10302.750,957.500,-705.016,10367.750,0.028400,0.997468,0.065206,0,2.7535
1625,-4694081.500,86463.820,4120830.500,8895.000,-257.508,65.000,-62.500,-320.008,8767.500,0.028650,0.998917,0.036664,0,2.3268
1626,-4685186.500,86206.312,4120895.500,-8957.500,-62.500,8702.500,1792.500,-192.500,11135.000,0.008489,0.999837,0.015918,0,3.4380
1627,-4694144.000,86143.812,4129598.000,10750.000,-130.000,2432.500,-1090.000,-130.000,7487.500,0.007902,0.999798,0.018509,0,2.4783
1628,-4683394.000,86013.812,4132030.500,-11840.000,0.000,5055.000,-4990.000,0.000,4352.500,0.000000,1.000000,0.000000,0,0.7841
1629,-4695234.000,86013.812,4137085.500,6850.000,0.000,-702.500,-1150.000,0.000,7297.750,-0.000000,1.000000,-0.000000,0,1.4657
1630,-4688384.000,86013.812,4136383.000,-8000.000,0.000,8000.250,-3777.500,0.000,4352.750,0.000000,1.000000,0.000000,0,0.1371
1631,-4717122.000,89086.359,4095615.000,5057.500,-127.500,-2495.000,-2750.000,192.500,4352.500,0.004923,0.999144,-0.041079,0,0.4519
1632,-4712064.500,88958.859,4093120.000,-7807.500,320.000,6847.500,-770.000,0.000,6590.000,0.045618,0.998945,0.005330,0,1.3777
1633,-4719872.000,89278.859,4099967.500,7037.500,-320.000,-257.500,-3905.000,-320.000,7360.250,0.047825,0.996491,0.068698,0,1.5191
1634,-4712834.500,88958.859,4099710.000,-10942.500,0.000,7617.750,-510.000,-575.008,9025.250,0.046019,0.996751,0.066104,0,2.8367
1635,-4723777.000,88958.859,4107327.750,10432.500,-575.008,1407.500,1792.500,-1152.523,10047.500,0.040353,0.993466,0.106759,0,3.0688
1636,-4713344.500,88383.852,4108735.250,-8640.000,-577.516,8640.000,960.000,-1025.016,9855.000,0.033679,0.994403,0.100147,0,2.8005
1637,-4721984.500,87806.336,4117375.250,9600.000,-447.500,1215.000,1727.500,-1022.516,9792.750,0.033978,0.994620,0.097860,0,2.7540
1638,-4712384.500,87358.836,4118590.250,-7872.500,-575.016,8577.750,1342.500,-895.016,9600.250,0.024659,0.995692,0.089378,0,2.6068
1639,-4712064.500,88958.859,4093120.000,7167.500,-127.508,-2432.500,-770.000,0.000,6590.000,0.018521,0.999826,0.002164,0,1.3521
1640,-4704897.000,88831.352,4090687.500,-7937.500,127.508,9022.500,640.000,-385.000,8640.000,0.061369,0.997317,0.039895,0,2.2219
1641,-4712834.500,88958.859,4099710.000,8577.500,-512.508,-382.500,-510.000,-575.008,9025.250,0.062486,0.995796,0.066974,0,2.3110
1642,-4704257.000,88446.352,4099327.500,-9087.500,-62.500,9407.750,702.500,-767.516,10750.250,0.062522,0.995791,0.067009,0,3.1216
1643,-4713344.500,88383.852,4108735.250,9790.000,-705.016,1342.500,960.000,-1025.016,9855.000,0.058154,0.993518,0.097671,0,2.8554
1644,-4703554.500,87678.836,4110077.750,-8830.000,-320.000,8512.500,705.000,-832.508,9857.500,0.042087,0.995818,0.081091,0,2.7845
1645,-4712384.500,87358.836,4118590.250,9535.000,-512.508,1345.000,1342.500,-895.016,9600.250,0.041224,0.995352,0.087030,0,2.6867
1646,-4702849.500,86846.328,4119935.250,-8192.500,-382.508,8255.250,385.000,-575.016,9022.750,0.016769,0.997880,0.062879,0,2.3026
1647,-4690176.500,89343.859,4090110.000,8320.000,-512.508,1410.000,1982.500,-1090.016,9217.500,0.042838,0.993202,0.108238,0,2.2173
1648,-4681856.500,88831.352,4091520.000,-6337.500,-577.508,7807.500,2495.000,-1025.016,8127.500,0.046277,0.992743,0.110995,0,2.1311
1649,-4688194.000,88253.844,4099327.500,8832.500,-447.508,320.000,2050.000,-1342.516,11200.250,0.046297,0.992794,0.110527,0,2.9499
1650,-4679361.500,87806.336,4099647.500,-6782.500,-895.008,10880.250,2432.500,-1152.516,10240.250,0.034970,0.994008,0.103566,0,2.8759
1651,-4686144.000,86911.328,4110527.750,9215.000,-257.508,-640.000,957.500,-705.016,10367.750,0.032374,0.997371,0.064832,0,2.8731
1652,-4676929.000,86653.820,4109887.750,-8257.500,-447.508,11007.750,1022.500,-575.008,9600.000,0.022420,0.998100,0.057395,0,2.7031
1653,-4685186.500,86206.312,4120895.500,9280.000,-127.500,-1407.750,1792.500,-192.500,11135.000,0.015968,0.999764,0.014713,0,3.1555
1654,-4675906.500,86078.812,4119487.750,-7487.500,-65.000,12542.750,192.500,-65.000,9215.250,0.003029,0.999971,0.006990,0,2.1284
1655,-4681856.500,88831.352,4091520.000,10047.500,-832.508,1407.500,2495.000,-1025.016,8127.500,0.067591,0.992237,0.104389,0,2.3473
1656,-4671809.000,87998.844,4092927.500,-7552.500,-192.508,6720.000,2815.500,-640.008,7102.500,0.040285,0.996457,0.073822,0,2.1702
